Compound_Id	Well_Id	Is_Ref	Conc_uM	Rel_Cell_Count	Induction	Cluster_AKT_PI3K_MTOR	Cluster_Aurora	Cluster_BET	Cluster_DNA_Synth	Cluster_HDAC	Cluster_HSP90	Cluster_LCH	Cluster_Na_K-ATPase	Cluster_Protein_Synth	Cluster_Pyrimidine_Synth	Cluster_Tubulin	Cluster_Uncoupler	Cluster_High	Cluster_Sim	Trivial_Name	Known_Act	Chiral	Smiles
280128	280128:01:07_03.00	True	3.0	94	59.9	0.0	0.0	78.5	0.0	76.1	17.6	96.2	33.8	54.6	0.0	73.8	52.5	LCH	96.2	U-73343	inactive analog of U73122 (Rack 16, Well D06).	False	COc1ccc2c(c1)CCC1C2CC[C@@]2(C)C1CC[C@@H]2NCCCCCCN1C(=O)CCC1=O
280918	280918:01:08_03.00	True	3.0	96	37.7	0.0	0.0	72.8	0.0	71.9	9.9	96.9	29.1	39.8	0.0	65.4	44.0	LCH	96.9	Cortexolone maleate	D2 dopamine receptor antagonist.	False	COc1ccccc1N1CCN(CCCCNS(=O)(=O)c2cccc3c(N(C)C)cccc23)CC1
392895	392895:01:08_03.00	True	3.0	86	32.8	84.0	0.0	0.0	71.2	0.0	40.5	0.0	0.0	0.0	69.1	0.0	0.0	AKT_PI3K_MTOR	84.0	GSK2334470	GSK2334470 is a highly specific and potent inhibitor of PDK1 (3-Phosphoinositide dependent protein kinase-1). GSK2334470 can be used in cells to ablate T-loop phosphorylation and activate SGK, S6K1 and RSK as well as suppress the activation of Akt.	True	CNc1nc(-c2ccc3c(N)n[nH]c3c2)cc(N2C[C@@H](C(=O)NC3CCCCC3)CC[C@H]2C)n1
283253	283253:01:06_03.00	True	3.0	95	5.4	0.7	0.0	46.0	13.1	40.4	8.6	77.0	0.0	15.9	0.0	54.8	33.6	LCH	77.0	Spiramycin I,Spiramycin II and, Spiramycin III	compound mixture, Ribosomal protein synthesis inhibitor.	True	CCC(=O)O[C@@H]1CC(=O)O[C@H](C)C/C=C/C=C/[C@H](OC2CCC(N(C)C)C(C)O2)[C@H](C)C[C@H](CC=O)[C@H](OC2OC(C)C(OC3CC(C)(O)C(O)C(C)O3)C(N(C)C)C2O)[C@H]1OC
392897	392897:01:10_03.00	True	3.0	84	51.5	93.5	0.0	0.0	69.2	0.0	16.3	0.0	0.0	0.0	62.6	0.0	12.9	AKT_PI3K_MTOR	93.5	BAY 80-6946, Copanlisib	BAY 80-6946 (Copanlisib) is a potent and highly selective reversible PI3K inhibitor for PI3Ka/ß with IC50 of 0.469 nM/3.72 nM. BAY 80-6946 is a phosphoinositide 3-kinase (PI3K) inhibitor with potential antineoplastic activity. BAY 86-9766 inhibits proliferation with IC50 of 147 nM in HuCCT-1 (KRASG12D ) and 137 nM in EGI-1 (KRASG12D ) cell lines. BAY 80-6946 is generally well tolerated through the MTD (maximum tolerated dose) of 0.8 mg/kg. PK (pharmacokinetics) results support weekly dosing. Grade 2/3 hyperglycemia in the first 24 hrs after receiving a dose is common at the MTD. PK, clinical SD and FDG-PET data are consistent with effective exposure and PI3K pathway inhibition.	False	COc1c(OCCCN2CCOCC2)ccc2c1N=C(NC(=O)c1cnc(N)nc1)N1CCN=C21
247050	247050:03:07_03.00	True	3.0	98	7.6	0.0	0.0	80.7	0.0	76.5	9.1	86.8	39.9	49.3	0.0	70.7	43.0	LCH	86.8	Fluphenazine dihydrochloride	dopamine receptor antagonist, antipsychotic, Dopamine antagonist, h1 antihistamine.	False	OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1
280861	280861:01:10_03.00	True	3.0	99	21.1	0.0	0.0	79.1	0.0	78.8	29.6	85.8	29.0	58.9	0.0	76.1	51.2	LCH	85.8	Prochlorperazine dimaleate	antipsychotic agent, used in the treatment of spastic gastrointestinal disorders.	False	CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1
407879	407879:01:06_03.00	True	3.0	74	26.6	46.9	0.0	4.3	21.7	15.1	68.4	19.5	0.0	48.4	10.1	21.6	43.3	HSP90	68.4	RSL3	RSL3 ((1S,3R)-RSL3) is an inhibitor of glutathione peroxidase 4 (GPX4) (ferroptosis activator), reduces the expression of GPX4 protein, and induces ferroptotic death of head and neck cancer cell. RSL3 increases the expression of p62 and Nrf2 and inactivates Keap1 in HN3-rslR cells.	True	COC(=O)c1ccc([C@H]2c3[nH]c4ccccc4c3C[C@H](C(=O)OC)N2C(=O)CCl)cc1
392740	392740:02:07_03.00	True	3.0	86	7.8	33.2	0.0	35.3	1.1	37.1	34.0	64.7	3.1	15.2	0.0	37.2	37.8	LCH	64.7	WZ4003	WZ4003 is the first potent and highly specific NUAK kinase inhibitor with IC50 of 20 nM/100 nM for NUAK1 (ARK5)/NUAK2, without significant inhibition on other 139 kinases.	False	CCC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1
245352	245352:03:14_03.00	True	3.0	90	51.5	0.0	0.0	82.1	0.0	76.6	11.1	59.3	55.5	77.9	0.0	83.1	47.0	Tubulin	83.1	Cantharidin	protein phosphatases inhibitor.	False	C[C@]12C(=O)OC(=O)[C@@]1(C)[C@@H]1CC[C@H]2O1
280718	280718:01:10_03.00	True	3.0	103	24.4	0.0	0.0	72.0	0.0	68.0	21.4	92.4	23.5	45.0	0.0	69.6	51.4	LCH	92.4	Metergoline	5-HT1/5-HT2 Serotonin receptor antagonist, analgesic, antipyretic.	False	CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21
247256	247256:01:06_03.00	True	3.0	91	21.4	38.3	19.4	0.0	91.8	0.0	0.0	0.0	0.0	0.0	81.8	0.0	0.0	DNA_Synth	91.8	Deferoxamine mesylate	iron chelator, which does not readily bind iron from transferrin, hemoglobin, myoglobin or cytochrome. Rescues erastin-induced Ferroptosis.	False	CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN
408038	408038:01:08_03.00	True	3.0	101	8.8	22.5	0.0	51.1	0.0	56.2	33.5	66.6	17.9	47.9	0.0	46.6	53.8	LCH	66.6		MGH-CP1 is a potent and selective inhibitor of transcriptional enhanced associate domain (TEAD) palmitoylation. MGH-CP1 exhibits dose-dependent and potent inhibition of TEAD2/4 auto-palmitoylation in vitro with IC50 of 710 nM and 672 nM, respectively.	False	O=C(CSc1nc[nH]n1)Nc1ccc(C23CC4CC(CC(C4)C2)C3)cc1
350306	350306:01:04_03.00	True	3.0	97	43.9	0.0	0.0	72.3	0.0	71.8	9.0	95.9	32.1	35.3	0.0	67.0	41.7	LCH	95.9	SAG	SAG is a potent Smoothened (Smo) receptor agonist (EC50=3 nM; Kd=59 nM). SAG activates the Hedgehog signaling pathway and counteracts Cyclopamine (HY-17024) inhibition of Smo.	False	CN[C@H]1CC[C@H](N(Cc2cccc(-c3ccncc3)c2)C(=O)c2sc3ccccc3c2Cl)CC1
280729	280729:01:10_03.00	True	3.0	97	10.5	0.0	0.0	70.4	0.0	65.2	32.2	80.2	13.9	60.5	0.0	68.3	55.0	LCH	80.2	Mibefradil dihydrochloride, Ro 40-5967	T-type Ca2+ channel blocker.	False	COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C
246739	246739:01:09_03.00	True	3.0	93	44.0	0.0	0.0	77.6	0.0	75.5	3.4	95.3	36.2	52.2	0.0	66.6	45.4	LCH	95.3	Sertraline	5-HT uptake inhibitor.	True	CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21
382156	382156:02:12_03.00	True	3.0	105	55.4	0.0	6.3	79.1	0.0	73.7	0.0	57.1	52.6	70.3	0.0	77.0	41.3	BET	79.1	CHIR-99021	CHIR-99021 (CT99021) is a potent and selective GSK-3.a./.b. inhibitor with IC50s of 10 nM and 6.7 nM. CHIR-99021 shows >500-fold selectivity for GSK-3 over CDC2, ERK2 and other protein kinases. CHIR-99021 is also a potent Wnt/.b.-catenin signaling pathway activator. CHIR-99021 enhances mouse and human embryonic stem cells self-renewal. CHIR-99021 induces autophagy.	False	Cc1c[nH]c(-c2cnc(NCCNc3ccc(C#N)cn3)nc2-c2ccc(Cl)cc2Cl)n1
280308	280308:01:06_03.00	True	3.0	86	14.2	0.0	0.0	80.2	0.0	76.5	19.4	88.5	38.5	61.3	0.0	77.6	59.5	LCH	88.5	Bromoacetyl alprenolol menthane	alkylating beta adrenoceptor antagonist.	False	C=CCc1ccccc1OCC(O)CN[C@]1(C)CCC[C@H](C(C)(C)NC(=O)CBr)C1
246690	246690:01:10_03.00	True	3.0	102	12.3	0.0	0.0	79.9	0.0	78.1	30.4	79.1	32.0	69.7	0.0	74.0	54.7	BET	79.9	Zotepine	dopamine D2/serotonin 5-HT2 antagonist.	False	CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21
280433	280433:01:07_03.00	True	3.0	91	44.7	0.0	0.0	87.3	0.0	80.2	0.0	63.9	60.8	72.0	0.0	83.8	56.6	BET	87.3	Cantharidic Acid	protein phosphatase 1 (PP1) and 2A (PP2A) inhibitor.	False	CC1(C(=O)O)C2CCC(O2)C1(C)C(=O)O
280346	280346:01:10_03.00	True	3.0	67	84.1	0.0	0.0	81.3	0.0	78.3	33.6	63.2	51.4	76.0	0.0	79.0	80.7	BET	81.3	Brefeldin A from Penicillium brefeldianum, BFA, Ascotoxin, Cyanein	fungal metabolite that disrupts the structure and function of the Golgi apparatus.	False	C[C@H]1CCC/C=C/C2C[C@H](O)C[C@@]2(O)C/C=C/C(=O)O1
280954	280954:01:07_03.00	True	3.0	79	30.7	6.2	0.0	60.1	0.0	53.3	36.0	53.0	36.5	56.6	0.0	88.0	68.1	Tubulin	88.0	SKF-96365	selective inhibitor of receptor-mediated and voltage-gated Ca2+ entry.	False	COc1ccc(CCCOC(Cn2ccnc2)c2ccc(OC)cc2)cc1
280428	280428:01:08_03.00	True	3.0	93	39.7	0.0	0.0	82.6	0.0	74.7	7.3	63.6	50.3	74.1	0.0	85.1	51.6	Tubulin	85.1	Cantharidin	protein phosphatase 2A inhibitor.	False	CC12C(=O)OC(=O)C1(C)C1CCC2O1
280760	280760:01:10_03.00	True	3.0	103	38.2	0.0	0.0	80.4	0.0	76.0	26.9	89.9	31.4	67.4	0.0	74.5	62.3	LCH	89.9	NNC 55-0396	selective T-type calcium channel inhibitor.	False	CC(C)c1cc(F)cc2c1C[C@](CCN(C)CCCc1nc3ccccc3[nH]1)(OC(=O)C1CC1)CC2
280690	280690:01:06_03.00	True	3.0	96	5.4	0.0	0.0	58.8	0.0	55.0	12.7	67.9	26.0	47.2	0.0	54.1	27.2	LCH	67.9	Methiothepin mesylate	5-HT1 Serotonin receptor antagonist, blocks serotonin autoreceptors.	False	CSc1ccc2c(c1)C(N1CCN(C)CC1)Cc1ccccc1S2
246805	246805:01:08_03.00	True	3.0	101	8.5	0.0	0.0	76.0	0.0	75.5	24.4	87.1	26.2	48.2	0.0	69.7	57.9	LCH	87.1	Toremifene	selective estrogen receptor modulator.	False	CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1
280492	280492:01:08_03.00	True	3.0	101	15.0	0.0	0.0	69.6	0.0	66.9	23.6	84.7	26.2	38.4	0.0	72.2	48.1	LCH	84.7	Dilazep hydrochloride, Cormelian	adenosine uptake inhibitor.	False	COc1cc(C(=O)OCCCN2CCCN(CCCOC(=O)c3cc(OC)c(OC)c(OC)c3)CC2)cc(OC)c1OC
280153	280153:01:08_03.00	True	3.0	101	53.2	0.0	0.0	75.2	0.0	72.4	27.7	90.0	22.9	56.4	0.0	74.4	49.8	LCH	90.0	LP44	A high affinity 5-HT7 receptor agonist.	False	CSc1ccccc1N1CCN(CCCCCC(=O)NC2CCCc3ccccc32)CC1
280606	280606:01:07_03.00	True	3.0	93	9.8	0.0	0.0	66.9	0.0	68.2	15.0	63.8	44.8	44.9	0.0	62.3	40.2	HDAC	68.2	Fenretinide	Fenretinide (4-HPR) is a synthetic retinoid deriverative, binding to the retinoic acid receptors (RAR) at concentrations necessary to induce cell death.	False	CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)Nc2ccc(O)cc2)C(C)(C)CCC1
280538	280538:01:09_03.00	True	3.0	67	38.0	50.7	35.7	0.0	87.7	0.0	12.0	0.0	0.0	0.0	79.7	0.0	0.0	DNA_Synth	87.7	Ellipticine	cytochrome P450 (CYP1A1)and DNA topoisomerase II inhibitor.	False	Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12
280735	280735:01:07_03.00	True	3.0	60	67.7	0.0	0.0	78.3	0.0	77.4	26.6	59.8	65.7	67.9	0.0	95.4	56.4	Tubulin	95.4	2-methoxyestradiol	inhibitor of angiogenesis and endothelial cell proliferation.	False	COc1cc2c(cc1O)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12
280470	280470:01:09_03.00	True	3.0	83	30.7	24.6	1.6	0.0	13.7	0.0	0.0	0.0	35.1	4.0	24.4	0.0	7.4	Na_K-ATPase	35.1	Dihydroouabain	sodium-potassium pump inhibitor.	False	C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@@H]4C(CC[C@]3(O)C2)[C@@]2(O)CC[C@H](C3COC(=O)C3)[C@@]2(C)C[C@H]4O)[C@H](O)[C@H](O)[C@H]1O
280575	280575:01:09_03.00	True	3.0	96	74.8	0.0	0.0	82.1	0.0	80.1	17.1	95.9	33.5	59.0	0.0	75.3	49.6	LCH	95.9	GR 127935 hydrochloride	selective 5-HT1B/1D serotonin receptor antagonist.	False	COc1ccc(NC(=O)c2ccc(-c3ccc(-c4noc(C)n4)cc3C)cc2)cc1N1CCN(C)CC1
407875	407875:01:08_03.00	True	3.0	95	10.4	40.8	6.8	0.0	73.2	0.0	2.8	0.0	0.0	0.0	46.8	0.0	0.0	DNA_Synth	73.2	Piperlongumine	Piperlongumine is a natural alkaloid isolated from Piper longum Linn, possesses ant-inflammatory, antibacterial, antiangiogenic, antioxidant, antitumor, and antidiabetic activities. Piperlongumine induces ROS, and induces apoptosis in cancer cell lines. Piperlongumine shows anti-cardiac fibrosis activity, suppresses myofibroblast transformation via suppression of the ERK1/2 signaling pathway.	False	COc1cc(/C=C/C(=O)N2CCC=CC2=O)cc(OC)c1OC
280630	280630:01:11_03.00	True	3.0	66	64.4	0.0	0.0	81.3	0.0	76.3	29.1	61.6	58.0	73.8	0.0	92.2	69.6	Tubulin	92.2	IC261	IC261 is a selective, ATP-competitive CK1 inhibitor, with IC50s of 1 uM, 1 uM, 16 uM for Cki.d., Cki.e. and Cki.a.1, respectively.	False	COc1cc(OC)c(/C=C2/C(=O)Nc3ccccc32)c(OC)c1
247369	247369:02:05_03.00	True	3.0	101	57.2	0.0	0.0	69.6	0.0	68.8	13.6	96.4	22.9	36.9	0.0	62.6	36.4	LCH	96.4	Fluspirilene	Fluspirilene is a non-competitive antagonist of L-type calcium channels with an IC50 of 0.03 uM. Fluspirileneis a long-acting injectable depot antipsychotic drug used for schizophrenia.	False	O=C1NCN(c2ccccc2)C12CCN(CCCC(c1ccc(F)cc1)c1ccc(F)cc1)CC2
394208	394208:01:09_03.00	True	3.0	104	37.8	30.3	0.0	31.8	12.8	39.3	23.6	74.5	0.0	11.6	0.0	30.9	27.6	LCH	74.5	AZ191	AZ191 is a potent inhibitor that selectively inhibits DYRK1B with IC50 of 17 nM.	False	COc1cc(N2CCN(C)CC2)ccc1Nc1nccc(-c2cn(C)c3cnccc23)n1
245325	245325:03:08_03.00	True	3.0	91	5.9	0.0	0.0	31.4	0.0	32.8	32.4	54.7	8.5	6.3	0.0	34.7	4.8	LCH	54.7	Reserpine, Methyl reserpate	inhibits vesicular catecholine and serotonin uptake, antihypertensive.	False	COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC
247164	247164:01:10_03.00	True	3.0	96	10.9	0.0	0.0	70.0	0.0	72.6	27.6	86.3	32.3	34.2	0.0	68.6	38.3	LCH	86.3	Bromperidol	Bromperidol is a butyrophenone derivative, is a potent and long-acting neuroleptic, used as an antipsychotic in the treatment of schizophrenia.	False	O=C(CCCN1CCC(O)(c2ccc(Br)cc2)CC1)c1ccc(F)cc1
246414	246414:01:09_03.00	True	3.0	101	7.4	0.0	0.0	74.5	0.0	71.8	24.4	80.8	39.2	56.1	0.0	73.4	51.4	LCH	80.8	Fendiline (hydrochloride)	Fendiline hydrochloride is a nonselective calcium channel blocker.	False	CC(NCCC(c1ccccc1)c1ccccc1)c1ccccc1
246314	246314:01:11_03.00	True	3.0	79	81.9	0.0	0.0	82.3	0.0	82.0	24.4	80.2	46.6	70.8	0.0	77.6	67.4	BET	82.3	Monensin A sodium salt, Rumensin, Coban 45	it is a naturally occuring ionophorous antibiotic that preferentially forms complexes with monovalent cations to enable transport across lipid membranes. Through its ability to affect pH and the sodium-potassium balance of a cell, monensin can induce cell death in Gram-positive bacteria such as Micrococcus, Bacillus, and Staphylococcus (MICs = 1-12.5 µg/ml), reduce proliferation of P. falciparum and Coccicdium protozoa, and also prevent replication of certain viruses.	True	CC[C@@]1([C@@H]2O[C@@H]([C@H]3O[C@@](O)(CO)[C@H](C)C[C@@H]3C)C[C@@H]2C)CC[C@H]([C@]2(C)CC[C@]3(C[C@H](O)[C@@H](C)[C@@H]([C@@H](C)[C@@H](OC)[C@H](C)C(=O)O)O3)O2)O1
280921	280921:01:13_03.00	True	3.0	82	33.7	29.7	46.8	0.0	82.3	0.0	0.0	0.0	0.0	0.0	79.8	0.0	0.0	DNA_Synth	82.3	SU 9516	cylcin-dependent kinase-2 (Cdk-2) inhibitor, induces apoptosis in colon cancer cells.	False	COc1ccc2c(c1)/C(=C/c1cnc[nH]1)C(=O)N2
280942	280942:01:05_03.00	True	3.0	102	15.9	0.0	0.0	76.1	0.0	70.0	22.0	84.3	24.8	47.7	0.0	71.5	48.9	LCH	84.3	Salmeterol (xinafoate)	beta2 Adrenoceptor agonist.	False	OCc1cc(C(O)CNCCCCCCOCCCCc2ccccc2)ccc1O
246732	246732:01:10_03.00	True	3.0	55	70.5	0.0	0.0	52.6	1.8	54.0	10.2	65.4	31.8	50.9	0.0	62.3	36.6	LCH	65.4	Pyrvinium pamoate	metabolic inhibitor.	False	Cc1cc(/C=C/c2ccc3cc(N(C)C)ccc3[n+]2C)c(C)n1-c1ccccc1
392891	392891:01:14_03.00	True	3.0	91	17.8	0.0	0.0	66.8	0.0	66.6	36.7	82.4	21.7	47.7	0.0	69.1	53.8	LCH	82.4	Aumitin	inhibits mitochondrial respiration by targeting complex I.; Chem. Sci. 2018, 9, 3014	False	Cc1cc(Nc2ccccc2)nc(Nc2ccc(NC(=O)c3ccccc3Cl)cc2)n1
394207	394207:01:09_03.00	True	3.0	68	62.2	0.0	77.0	15.1	0.0	20.0	20.0	26.2	13.2	29.4	0.0	47.2	0.0	Aurora	77.0	HTH-01-015	HTH-01-015 is a selective NUAK1/ARK5 inhibitor (IC50 is 100 nM). HTH-01-015 inhibits NUAK1 with >100-fold higher potency than NUAK2 (IC50 of >10 uM).	False	Cc1nc(Nc2cnn(C3CCNCC3)c2)nc2c1N(C)C(=O)c1cc3ccccc3cc1N2C
245384	245384:02:09_03.00	True	3.0	86	15.4	24.7	45.2	0.0	82.3	0.0	2.7	0.0	0.0	0.0	66.4	0.0	0.0	DNA_Synth	82.3	Hycanthone	Hycanthone is a thioxanthenone DNA intercalator and inhibits RNA synthesis as well as the DNA topoisomerases I and II. Hycanthone inhibits nucleic acid biosynthesis and inhibits apurinic endonuclease-1 (APE1) by direct protein binding with a KD of 10 nM. Hycanthone is a bioactive metabolite of Lucanthone (HY-B2098) and has anti-schistosomal agent.	False	CCN(CC)CCNc1ccc(CO)c2sc3ccccc3c(=O)c12
105083	105083:01:14_10.00	False	10.0	59	53.0	0.0	0.0	76.4	0.0	84.6	28.6	62.1	57.0	70.0	0.0	73.3	74.7	HDAC	84.6			False	CN(C)CCCSCCCCCCC(=O)C(F)(F)F
287906	287906:02:15_10.00	True	10.0	101	10.2	0.0	0.0	60.6	0.0	57.0	30.3	77.7	17.1	29.3	0.0	60.6	49.7	LCH	77.7	Pipinib	Hedgehog pathway Inhibitor; targets PI4KIIIß.	False	COC(=O)c1ccc(Nc2nc(NC(C)C)nc3ccsc23)cc1
104614	104614:02:17_10.00	True	10.0	64	33.2	0.0	0.0	67.0	0.0	67.1	50.6	49.0	56.6	61.7	0.0	89.1	48.9	Tubulin	89.1	Tubulexin A	target the chromosome segregation 1-like protein (CSE1L, CAS, exportin-2) and the vinca alkaloid binding site of a/ß-tubulin.; Angew. Chem. Int. Ed. 2013, 52, 410	False	COc1ccc(CC[C@H]2C[C@@H](OC(C)=O)C[C@@H](c3ccc(OCc4ccccc4)c(O)c3)O2)cc1
392891	392891:01:15_10.00	True	10.0	99	69.8	0.0	0.0	82.8	0.0	79.0	25.0	88.2	35.9	52.2	0.0	77.3	68.4	LCH	88.2	Aumitin	inhibits mitochondrial respiration by targeting complex I.; Chem. Sci. 2018, 9, 3014	False	Cc1cc(Nc2ccccc2)nc(Nc2ccc(NC(=O)c3ccccc3Cl)cc2)n1
382185	382185:02:21_10.00	True	10.0	96	60.4	0.0	0.0	81.8	0.0	77.4	21.5	91.6	32.9	47.2	0.0	73.8	63.9	LCH	91.6	Aumitin	inhibits mitochondrial respiration by targeting complex I.; Chem. Sci. 2018, 9, 3014	False	Cc1cc(Nc2ccccc2)nc(Nc2ccc(NC(=O)c3ccccc3Cl)cc2)n1
106934	106934:01:13_10.00	True	10.0	87	20.4	0.0	0.0	32.1	0.0	26.4	19.7	37.8	24.1	24.2	0.0	36.2	0.6	LCH	37.8	Dynarrestin	inhibitor of cytoplasmic dyneins 1 and 2.; Cell Chem. Biol. 2018, 25, 357	False	CCOC(=O)c1sc(Nc2ccc(F)cc2F)nc1-c1ccc(N(CC)CC)cc1
381768	381768:01:40_10.00	True	10.0	66	60.3	0.0	2.8	60.6	0.0	57.5	27.2	53.9	42.1	60.7	0.0	82.3	48.2	Tubulin	82.3	Autophinib	Autophinib is a potent, selective autophagy inhibitor with IC50s of 90 nM and 40 nM for starvation- and Rapamycin-induced autophagy, respectively. Autophinib is also an ATP competitive Vacuolar Protein Sorting 34 (VPS34) inhibitor with an IC50 of 19 nM. Autophinib inhibits autophagy induced by starvation or Rapamycin by targeting VPS34.; Angew. Chem. Int. Ed. 2017, 56, 8153	False	Cc1cc(Nc2cc(Cl)nc(Oc3ccc([N+](=O)[O-])cc3)n2)[nH]n1
349684	349684:01:11_10.00	True	10.0	78	13.6	3.3	0.0	54.6	0.0	50.0	29.7	71.0	25.7	24.8	0.0	70.1	57.8	LCH	71.0	Autogramin-1	Autogramin-1 potently inhibits autophagy induced by either mTORC1 inhibition (Rapamycin; IC50=0.44 µM), or starvation (IC50=0.17 µM) via selectively targeting the cholesterol-binding StART domain of GRAMD1A.	False	CCCn1c(=O)[nH]c2cc(C(=O)Nc3nc4c(s3)CN(C(=O)OC(C)(C)C)CC4)ccc2c1=O
105096	105096:01:10_10.00	False	10.0	66	50.8	0.0	0.0	75.1	0.0	86.5	25.6	57.6	64.3	70.8	0.0	72.8	75.0	HDAC	86.5			False	CN(C)CCCSCCCCCC(=O)C(F)(F)F
285004	285004:01:11_10.00	True	10.0	92	14.0	66.1	0.0	0.0	75.2	0.0	0.0	9.7	0.0	0.0	50.8	0.0	25.1	DNA_Synth	75.2	Epiblastin A	inhibitor of casein kinases 1 (CK1) a/d/?.; Cell Chem. Biol. 2016, 23, 494	False	Nc1nc(N)c2nc(-c3cccc(Cl)c3)c(N)nc2n1
105083	105083:01:14_30.00	False	30.0	56	73.9	0.0	0.0	87.0	0.0	89.9	19.3	76.7	57.7	77.1	0.0	79.6	74.3	HDAC	89.9			False	CN(C)CCCSCCCCCCC(=O)C(F)(F)F
287906	287906:02:15_30.00	True	30.0	91	65.3	0.0	0.0	84.9	0.0	82.7	17.0	93.1	43.7	51.9	0.0	75.3	63.6	LCH	93.1	Pipinib	Hedgehog pathway Inhibitor; targets PI4KIIIß.	False	COC(=O)c1ccc(Nc2nc(NC(C)C)nc3ccsc23)cc1
101008	101008:01:22_30.00	True	30.0	75	54.2	0.0	0.0	72.1	0.0	71.6	52.0	63.7	53.8	50.3	0.0	91.9	57.5	Tubulin	91.9	Centrocountin 1	modulator of centrosome integrity; binds centrosome-associated proteins nucleophosmin (NPM) and Crm1.; Nat. Chem. Biol. 2012, 8, 179	True	COC(=O)C1=CC(C(=O)c2ccccc2O)=CN2CCc3c([nH]c4ccccc34)[C@@]12C(=O)OC
104614	104614:02:17_30.00	True	30.0	66	63.7	0.0	2.1	74.3	0.0	81.3	55.3	69.0	55.8	57.0	0.0	91.6	52.6	Tubulin	91.6	Tubulexin A	target the chromosome segregation 1-like protein (CSE1L, CAS, exportin-2) and the vinca alkaloid binding site of a/ß-tubulin.; Angew. Chem. Int. Ed. 2013, 52, 410	False	COc1ccc(CC[C@H]2C[C@@H](OC(C)=O)C[C@@H](c3ccc(OCc4ccccc4)c(O)c3)O2)cc1
392891	392891:01:15_30.00	True	30.0	54	75.1	0.0	0.0	86.4	0.0	88.4	18.5	86.2	50.4	57.5	0.0	77.5	72.9	HDAC	88.4	Aumitin	inhibits mitochondrial respiration by targeting complex I.; Chem. Sci. 2018, 9, 3014	False	Cc1cc(Nc2ccccc2)nc(Nc2ccc(NC(=O)c3ccccc3Cl)cc2)n1
382185	382185:02:21_30.00	True	30.0	61	68.6	0.0	0.0	83.5	0.0	81.3	9.2	92.6	44.2	48.3	0.0	72.8	62.4	LCH	92.6	Aumitin	inhibits mitochondrial respiration by targeting complex I.; Chem. Sci. 2018, 9, 3014	False	Cc1cc(Nc2ccccc2)nc(Nc2ccc(NC(=O)c3ccccc3Cl)cc2)n1
106934	106934:01:13_30.00	True	30.0	85	42.8	0.0	0.0	32.0	0.0	30.4	29.6	40.1	26.9	30.2	0.0	39.5	7.2	LCH	40.1	Dynarrestin	inhibitor of cytoplasmic dyneins 1 and 2.; Cell Chem. Biol. 2018, 25, 357	False	CCOC(=O)c1sc(Nc2ccc(F)cc2F)nc1-c1ccc(N(CC)CC)cc1
381768	381768:01:40_30.00	True	30.0	63	56.1	0.0	0.0	66.1	0.0	65.6	19.4	78.2	47.1	29.1	0.0	71.2	50.1	LCH	78.2	Autophinib	Autophinib is a potent, selective autophagy inhibitor with IC50s of 90 nM and 40 nM for starvation- and Rapamycin-induced autophagy, respectively. Autophinib is also an ATP competitive Vacuolar Protein Sorting 34 (VPS34) inhibitor with an IC50 of 19 nM. Autophinib inhibits autophagy induced by starvation or Rapamycin by targeting VPS34.; Angew. Chem. Int. Ed. 2017, 56, 8153	False	Cc1cc(Nc2cc(Cl)nc(Oc3ccc([N+](=O)[O-])cc3)n2)[nH]n1
337185	337185:02:16_30.00	True	30.0	96	9.2	0.0	0.0	48.0	0.0	49.1	34.2	57.8	33.0	7.5	0.0	49.9	30.8	LCH	57.8	Lipoxygenin	inhibitor of 5-lipoxygenase (5-LO) of the Wnt pathway.; Cell Chem. Biol. 2018, 95, 1095	False	COc1ncccc1-c1cnc(OC)c(C(O)c2ccc3ccccc3c2)c1OC
